Creator,Citation Name,Type,Date modified,See with EMA,status
Risler,": Morales. Missa Benedicta es (Credo) 
: Josquin. Benedicta es",New Material,2017-08-01T14:54:58,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Credo) 
: Josquin. Benedicta es",New Material,2017-08-01T14:47:08,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Credo) 
: Josquin. Benedicta es",New Material,2017-08-01T14:43:44,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Credo) 
: Josquin. Benedicta es",New Material,2017-08-01T14:36:20,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Credo) 
: Josquin. Benedicta es","Transformation (mechanical) 
Transformation (non
mechanical)",2017-08-01T14:30:43,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Credo) 
: Josquin. Benedicta es",New Material,2017-08-01T14:26:56,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Credo) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-08-01T14:25:06,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Credo) 
: Josquin. Benedicta es",New Material,2017-07-28T20:11:25,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Credo) 
: Josquin. Benedicta es",New Material,2017-07-28T15:53:21,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Credo) 
: Josquin. Benedicta es",New Material,2017-07-28T15:51:46,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Credo) 
: Josquin. Benedicta es",New Material,2017-07-28T15:38:19,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Gloria) 
: Josquin. Benedicta es","Transformation (mechanical) 
Transformation (non
mechanical)",2017-07-28T15:31:38,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Kyrie) 
: Josquin. Benedicta es","Transformation (mechanical) 
Transformation (non
mechanical)",2017-07-28T15:11:09,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Gloria) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-28T15:07:46,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Gloria) 
: Josquin. Benedicta es",New Material,2017-07-28T14:57:10,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Gloria) 
: Josquin. Benedicta es",New Material,2017-07-28T14:43:10,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Gloria) 
: Josquin. Benedicta es",Transformation (mechanical),2017-07-28T14:39:45,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Agnus) 
: Josquin. Benedicta es",Quotation,2017-07-27T17:17:22,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Agnus) 
: Josquin. Benedicta es","Quotation 
Transformation (non
mechanical)",2017-07-27T17:15:55,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Agnus) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-27T17:06:10,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Agnus) 
: Benedicta es,cælorum Regina","Transformation (mechanical) 
Transformation (non
mechanical)",2017-07-27T16:56:01,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Agnus) 
: Benedicta es,cælorum Regina",Transformation (mechanical),2017-07-27T16:45:48,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Agnus) 
: Benedicta es,cælorum Regina",Transformation (mechanical),2017-07-27T16:38:42,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Agnus) 
: Morales. Missa Benedicta es (Credo)","Transformation (non
mechanical)",2017-07-27T15:50:20,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Agnus) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-27T15:29:15,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Agnus) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-27T15:23:50,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Agnus) 
: Josquin. Benedicta es","Quotation 
Transformation (non
mechanical)",2017-07-27T15:20:22,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Agnus) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-27T15:09:28,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Agnus) 
: Benedicta es,cælorum Regina",Quotation,2017-07-27T15:02:27,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Sanctus) 
: Josquin. Benedicta es","Quotation 
Transformation (mechanical)",2017-07-27T14:53:12,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Sanctus) 
: Josquin. Benedicta es","Transformation (mechanical) 
Transformation (non
mechanical)",2017-07-26T20:12:43,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Sanctus) 
: Josquin. Benedicta es","Quotation 
Transformation (non
mechanical)",2017-07-26T19:56:26,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Sanctus) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-26T19:50:32,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Sanctus) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-26T19:38:13,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Sanctus) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-26T19:33:13,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Sanctus) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-26T19:28:17,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Sanctus) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-26T19:20:33,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Sanctus) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-26T18:57:08,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Sanctus) 
: Morales. Missa Benedicta es (Kyrie)","Transformation (non
mechanical)",2017-07-26T18:42:39,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Sanctus) 
: Benedicta es,cælorum Regina","Transformation (mechanical) 
Transformation (non
mechanical)",2017-07-26T18:36:59,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Credo) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-26T18:28:59,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Credo) 
: Josquin. Benedicta es","Transformation (mechanical) 
Transformation (non
mechanical)",2017-07-26T18:24:44,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Credo) 
: Josquin. Benedicta es","Transformation (mechanical) 
Transformation (non
mechanical)",2017-07-26T18:21:18,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Credo) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-26T18:15:38,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Credo) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-26T18:04:52,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Credo) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-25T19:11:53,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Credo) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-25T19:06:01,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Credo) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-25T19:01:54,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Credo) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-25T18:48:25,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Credo) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-25T18:39:00,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Credo) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-25T18:26:12,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Credo) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-25T17:58:23,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Credo) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-25T17:43:46,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Credo) 
: Morales. Missa Benedicta es (Kyrie)",Quotation,2017-07-25T17:33:47,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Gloria) 
: Josquin. Benedicta es","Transformation (mechanical) 
Transformation (non
mechanical)",2017-07-25T16:05:24,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Gloria) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-25T16:00:29,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Gloria) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-25T15:54:38,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Gloria) 
: Josquin. Benedicta es","Transformation (mechanical) 
Transformation (non
mechanical)",2017-07-25T15:46:56,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Gloria) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-25T15:37:30,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Gloria) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-25T15:23:51,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Kyrie) 
: Morales. Missa Benedicta es (Gloria)",Quotation,2017-07-25T15:15:38,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Kyrie) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-25T14:51:50,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Kyrie) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-25T14:40:01,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Kyrie) 
: Josquin. Benedicta es","Transformation (mechanical) 
Transformation (non
mechanical)",2017-07-25T14:27:42,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Kyrie) 
: Benedicta es,cælorum Regina","Transformation (non
mechanical)",2017-07-25T14:21:01,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Kyrie) 
: Benedicta es,cælorum Regina","Transformation (mechanical) 
Transformation (non
mechanical)",2017-07-25T14:13:32,EMA,valid  invalid
Risler,": Morales. Missa Benedicta es (Kyrie) 
: Benedicta es,cælorum Regina","Quotation 
Transformation (non
mechanical)",2017-07-25T14:05:39,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Agnus) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-18T15:29:44,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Agnus) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-06T20:21:30,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Agnus) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-06T20:09:47,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Agnus) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-06T19:54:37,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Agnus) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-06T19:06:45,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Agnus) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-06T18:57:40,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Agnus) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-06T18:30:42,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Sanctus) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-06T14:58:35,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Sanctus) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-06T14:46:04,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Sanctus) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-06T14:44:43,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Sanctus) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-06T14:10:06,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Sanctus) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-06T14:06:17,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Sanctus) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-06T01:44:58,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Sanctus) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-06T01:31:41,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Sanctus) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-06T01:21:51,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Sanctus) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-06T01:09:22,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Credo) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-04T19:28:08,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Credo) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-04T19:25:37,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Credo) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-04T19:21:14,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Credo) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-04T19:19:05,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Credo) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-04T19:14:12,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Credo) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-04T19:08:38,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Credo) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-04T18:28:49,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Credo) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-04T18:18:30,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Credo) 
: Josquin. Benedicta es",Quotation,2017-07-04T18:07:00,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Credo) 
: Josquin. Benedicta es",Quotation,2017-07-04T18:06:59,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Credo) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-04T17:56:37,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Credo) 
: Josquin. Benedicta es",Quotation,2017-07-04T17:51:25,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Credo) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-04T17:33:41,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Credo) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-04T17:21:31,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Credo) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-04T17:10:26,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Credo) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-04T15:17:32,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Credo) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-04T15:06:16,EMA,valid  invalid
Risler,": Josquin. Benedicta es 
: Palestrina. Missa Benedicta es (Gloria)","Transformation (non
mechanical)",2017-07-03T12:59:06,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Kyrie) 
: Josquin. Benedicta es",Quotation,2017-07-01T19:08:55,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Kyrie) 
: Josquin. Benedicta es",Quotation,2017-07-01T17:39:21,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Gloria) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-01T17:17:42,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Gloria) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-01T01:52:36,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Gloria) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-01T01:32:38,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Gloria) 
: Josquin. Benedicta es",,2017-07-01T01:15:18,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Gloria) 
: Josquin. Benedicta es","Transformation (mechanical) 
Transformation (non
mechanical)",2017-07-01T01:08:35,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Gloria) 
: Palestrina. Missa Benedicta es (Gloria)",Transformation (mechanical),2017-07-01T01:00:18,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Gloria) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-07-01T00:48:58,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Gloria) 
: Josquin. Benedicta es","Quotation 
Transformation (non
mechanical)",2017-06-30T19:25:14,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Gloria) 
: Josquin. Benedicta es","Transformation (mechanical) 
Transformation (non
mechanical)",2017-06-30T19:22:16,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Gloria) 
: Josquin. Benedicta es","Transformation (mechanical) 
Transformation (non
mechanical)",2017-06-30T19:09:37,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Gloria) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-06-30T18:16:42,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Gloria) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-06-30T17:50:45,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Gloria) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-06-30T17:42:33,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Gloria) 
: Josquin. Benedicta es",,2017-06-30T17:35:05,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Gloria) 
: Josquin. Benedicta es",,2017-06-30T17:25:52,EMA,valid  invalid
Risler,": Josquin. Benedicta es 
: Palestrina. Missa Benedicta es (Gloria)","Transformation (non
mechanical)",2017-06-30T02:00:36,EMA,valid  invalid
Risler,": Josquin. Benedicta es 
: Palestrina. Missa Benedicta es (Gloria)",Quotation,2017-06-30T01:42:03,EMA,valid  invalid
Risler,": Josquin. Benedicta es 
: Palestrina. Missa Benedicta es (Gloria)",Transformation (mechanical),2017-06-30T01:37:44,EMA,valid  invalid
Risler,": Josquin. Benedicta es 
: Palestrina. Missa Benedicta es (Gloria)","Transformation (non
mechanical)",2017-06-30T01:30:00,EMA,valid  invalid
Risler,": Josquin. Benedicta es 
: Palestrina. Missa Benedicta es (Gloria)",Quotation,2017-06-29T20:37:45,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Credo)","Quotation 
Transformation (mechanical)",2017-08-09T23:47:32,EMA,valid  invalid
Rouzic,": Palestrina. Missa Veni sponsa Christi (Credo) 
: Palestrina. Veni sponsa Christi","Quotation 
Transformation (mechanical)",2017-08-09T23:28:12,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Credo)","Transformation (mechanical) 
Transformation (non
mechanical)",2017-08-09T22:50:04,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Credo)","Transformation (mechanical) 
Transformation (non
mechanical)",2017-08-09T19:09:53,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Credo)",Transformation (mechanical),2017-08-09T18:40:24,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Credo)",Transformation (mechanical),2017-08-09T18:35:48,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Credo)",New Material,2017-08-09T18:26:16,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Credo)","Transformation (non
mechanical)",2017-08-09T18:20:56,EMA,valid  invalid
Rouzic,": Palestrina. Missa Veni sponsa Christi (Credo) 
: Palestrina. Veni sponsa Christi",New Material,2017-08-09T17:47:40,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Credo)",New Material,2017-08-09T17:37:49,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Credo)",New Material,2017-08-09T17:32:49,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Credo)",New Material,2017-08-09T17:29:43,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Credo)","Quotation 
Transformation (mechanical) 
Transformation (non
mechanical)",2017-08-09T17:23:13,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Credo)","Transformation (mechanical) 
Transformation (non
mechanical)",2017-08-09T17:08:23,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Kyrie)",New Material,2017-08-09T15:42:41,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Kyrie)",New Material,2017-08-09T15:10:21,EMA,valid  invalid
Rouzic,": Palestrina. Missa Veni sponsa Christi (Kyrie) 
: Palestrina. Veni sponsa Christi",New Material,2017-08-09T14:43:32,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Credo)",New Material,2017-08-08T17:05:43,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Credo)",New Material,2017-08-08T16:58:37,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Credo)",New Material,2017-08-08T16:48:32,EMA,valid  invalid
Rouzic,": Palestrina. Missa Veni sponsa Christi (Credo) 
: Palestrina. Veni sponsa Christi",New Material,2017-08-08T16:24:34,EMA,valid  invalid
Rouzic,": Palestrina. Missa Veni sponsa Christi (Credo) 
: Palestrina. Veni sponsa Christi",New Material,2017-08-08T16:14:17,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Credo)",New Material,2017-08-08T15:59:55,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Credo)",New Material,2017-08-08T15:49:06,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Credo)","Transformation (non
mechanical)",2017-08-08T15:42:14,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Credo)",New Material,2017-08-08T15:27:14,EMA,valid  invalid
Rouzic,": Palestrina. Missa Veni sponsa Christi (Credo) 
: Palestrina. Veni sponsa Christi",New Material,2017-08-08T15:17:11,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Credo)",New Material,2017-08-08T15:10:11,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Credo)","Transformation (mechanical) 
Transformation (non
mechanical)",2017-08-08T14:13:51,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Credo)",Quotation,2017-08-08T13:51:11,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Credo)",New Material,2017-08-08T10:28:02,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Credo)","Quotation 
Transformation (mechanical)",2017-08-08T10:18:55,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Credo)","Quotation 
Transformation (non
mechanical)",2017-08-07T17:03:52,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Credo)","Transformation (mechanical) 
Transformation (non
mechanical)",2017-08-07T16:57:07,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Credo)","Transformation (mechanical) 
Transformation (non
mechanical)",2017-08-07T16:42:55,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Credo)",Quotation,2017-08-07T16:22:43,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Credo)","Quotation 
Transformation (non
mechanical)",2017-08-07T16:06:52,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Credo)","Quotation 
Transformation (non
mechanical)",2017-08-07T16:01:07,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Credo)",Quotation,2017-08-07T14:47:34,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Credo)","Quotation 
Transformation (non
mechanical) 
Omission",2017-08-06T17:28:52,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Credo)","Transformation (mechanical) 
Transformation (non
mechanical) 
Omission",2017-08-06T17:00:33,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Credo)","Quotation 
Transformation (mechanical) 
Transformation (non
mechanical)",2017-08-06T14:49:55,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Credo)","Quotation 
Transformation (mechanical) 
Transformation (non
mechanical)",2017-08-06T14:27:49,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Sanctus)","Quotation 
Transformation (mechanical) 
Transformation (non
mechanical)",2017-08-05T16:57:28,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Sanctus)","Quotation 
Transformation (mechanical) 
Transformation (non
mechanical)",2017-08-05T16:21:49,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Sanctus)","Quotation 
Transformation (mechanical) 
Transformation (non
mechanical)",2017-08-05T15:52:03,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Sanctus)",Transformation (mechanical),2017-08-05T15:19:01,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Sanctus)","Transformation (mechanical) 
Transformation (non
mechanical)",2017-08-05T14:51:29,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Sanctus)","Transformation (non
mechanical)",2017-08-05T10:43:05,EMA,valid  invalid
Rouzic,": Palestrina. Veni sponsa Christi 
: Palestrina. Missa Veni sponsa Christi (Sanctus)","Transformation (non
mechanical)",2017-08-05T10:28:24,EMA,valid  invalid
